,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
472,TheEllenShow,06/19/2018,Are you watching my show this week? Of course you are. Can you win $10K in my Road to Riches game? Of course you ca… https://t.co/5cC6ns7Lze,0.8205,0.24,0.0,0.76,28,11,1
473,TheEllenShow,06/19/2018,I hope @KanyeWest is happy about this. @KimKardashian https://t.co/DOZVapr6KX,0.765,0.524,0.0,0.476,27,11,1
474,TheEllenShow,06/19/2018,"Happy birthday, @Macklemore! I’m popping tags in your honor. Whatever that means.",0.8016,0.418,0.0,0.582,26,11,1
475,TheEllenShow,06/18/2018,#Summer https://t.co/JRL209OdS7,0.0,0.0,0.0,1.0,25,12,1
476,TheEllenShow,06/18/2018,Maura’s Navy boyfriend wrote me a letter since he knew she was going to be in my audience. He wished he could be he… https://t.co/bQ5fUwInIN,0.0,0.0,0.0,1.0,24,12,1
477,TheEllenShow,06/18/2018,This one’s for all the dog lovers. https://t.co/uBsMwqltfW,0.5267,0.327,0.0,0.673,23,12,1
478,TheEllenShow,06/18/2018,Ayrton and Alex have big dreams of going to college. Watching them come true was one of my favorite things this sea… https://t.co/NAhC7X0uhb,0.8176,0.298,0.0,0.702,22,12,1
479,TheEllenShow,06/18/2018,"I don’t care what your politics are, we can’t be a country that separates children from their parents. Do something… https://t.co/4a52Tnzi8q",0.4939,0.151,0.0,0.849,21,12,1
480,TheEllenShow,06/18/2018,"Happy birthday, @BlakeShelton! I wanted you to have the biggest, most wonderful birthday gift, but you already have @GwenStefani.",0.7368,0.325,0.0,0.675,20,12,1
481,TheEllenShow,06/17/2018,"Happy birthday, @kendricklamar. You won a Grammy and a Pulitzer this year. Good luck staying humble with all that.",0.9231,0.506,0.0,0.494,19,13,1
482,TheEllenShow,06/16/2018,".@theKalenAllen has a whole new roundup of the internet’s best videos. #SaturKay

Watch the full clip on @ellentube… https://t.co/yc4IwlgJR1",0.6369,0.198,0.0,0.802,18,14,1
483,TheEllenShow,06/15/2018,Who’s ready for the weekend? https://t.co/UoeYa0PVjo,0.3612,0.333,0.0,0.667,17,15,1
484,TheEllenShow,06/15/2018,Happy birthday to my friend @CourteneyCox! I adore you.,0.8955,0.683,0.0,0.317,16,15,1
485,TheEllenShow,06/15/2018,I thought this would make you extra joyful today. @TiffanyHaddish @Oprah https://t.co/djKfFJssbA https://t.co/GOkRFdG9UV,0.5994,0.262,0.0,0.738,15,15,1
486,TheEllenShow,06/15/2018,#RelationshipGoals @ChrissyTeigen @JohnLegend https://t.co/0xAysQcYMJ,0.0,0.0,0.0,1.0,14,15,1
487,TheEllenShow,06/15/2018,"Maesi is an incredible young dancer. I’m a big fan. West Coast, it’s almost your turn! #LittleBigShots https://t.co/rLv7QhpT4w",0.3802,0.139,0.0,0.861,13,16,1
488,TheEllenShow,06/14/2018,Tonight’s episode of #LittleBigShots has some amazing little ninja warriors. Don’t miss it!,0.5411,0.245,0.096,0.659,12,16,1
489,TheEllenShow,06/14/2018,@USFigureSkating @HeadsUp @KaitlinHawayek @jeanlucbaker #NewOlympicEvent,0.0,0.0,0.0,1.0,11,16,1
490,TheEllenShow,06/14/2018,It’s not every day a billionaire stops by your stage. @BillGates https://t.co/WtnNGwZZSG,-0.1531,0.0,0.138,0.862,10,16,1
491,TheEllenShow,06/14/2018,This is one of my favorite performances of the season. #Havana Ooh na na @Camila_Cabello https://t.co/aRcUxbwrcy,0.4588,0.167,0.0,0.833,9,16,1
492,TheEllenShow,06/14/2018,"I’m doing my first standup shows in 15 years. I’m coming to Seattle, San Francisco and San Diego. Come see me.… https://t.co/69iyHZZgPo",0.0,0.0,0.0,1.0,8,16,1
493,TheEllenShow,06/14/2018,RT @jimmykimmel: 1) Call your reps at (202) 224-3121- tell them to END the separation of families at the border (ask your Senators to pass…,0.0,0.0,0.0,1.0,7,17,1
494,TheEllenShow,06/13/2018,This little girl is a ninja. Seriously. Don’t miss #LittleBigShots tomorrow night! https://t.co/baAHDogUdX,-0.3802,0.0,0.264,0.736,6,17,1
495,TheEllenShow,06/13/2018,Threepee https://t.co/P9brJ0D8ks,0.0,0.0,0.0,1.0,5,17,1
496,TheEllenShow,06/13/2018,"I’m nominated for a #TeenChoice Award! You can vote for me right here, or Snapchat a GIF of a meme or something. I’… https://t.co/j987hL0Hou",0.5848,0.159,0.0,0.841,4,17,1
497,TheEllenShow,06/13/2018,.@TheKalenAllen is what the internet was created for. https://t.co/oQ16WIVdMZ,0.25,0.2,0.0,0.8,3,17,1
498,TheEllenShow,06/13/2018,Guess who’s taking over my show today? @thekalenallen https://t.co/msfoYjid5j,0.0,0.0,0.0,1.0,2,17,1
499,TheEllenShow,06/12/2018,There were two very special guests in my Bachelorette Recap this week. Find out what @AshleyIaco and @Haibon_Jared… https://t.co/0UYvemvNUD,0.4576,0.143,0.0,0.857,1,18,1
500,Cristiano,06/27/2018,"High @sleepscore. ✅
Game day ready. ✅  
Try out this new app today! 
https://t.co/bcfa1BItoD #WhatsYourSleepScore https://t.co/dwmu9lnVqj",0.4199,0.117,0.0,0.883,100,3,1
501,Cristiano,06/27/2018,"Happy to launch my new #Mercurial Chapter 6 Edição Especial that celebrate 85 goals for 🇵🇹⚽️👍🏽
Coming soon at… https://t.co/UQ6aPURYXz",0.8126,0.303,0.0,0.697,99,4,1
502,Cristiano,06/25/2018,Objectivo cumprido. Unidos e focados para os oitavos de final. Vamos Portugal💪🏽🇵🇹 https://t.co/fEdKbFB9X8,0.0,0.0,0.0,1.0,98,5,1
503,Cristiano,06/24/2018,Mood👌🇵🇹💯 https://t.co/q43fbu6jsJ,0.0,0.0,0.0,1.0,97,6,1
504,Cristiano,06/24/2018,"Leaving home at 12 was the hardest thing I ever did... but I believed.
Believe. #justdoit @nikefootball https://t.co/9ZWsz95CAz",0.0,0.0,0.0,1.0,96,7,1
505,Cristiano,06/22/2018,🇵🇹 https://t.co/Awb3DLFAib,0.0,0.0,0.0,1.0,95,9,1
506,Cristiano,06/20/2018,Vitória importante. Continuamos focados no nosso objectivo.⚽️🇵🇹 https://t.co/tceQUIEfFO,-0.296,0.0,0.239,0.761,94,10,1
507,Cristiano,06/19/2018,"WHEN I TALK TO THE BALL, IT LISTENS.
 
BELIEVE. #JUSTDOIT @NIKEFOOTBALL https://t.co/gUSFBj26b8",0.0,0.0,0.0,1.0,93,12,1
508,Cristiano,06/16/2018,Feliz por ter sido eleito o melhor em campo. Bom trabalho de equipa!🇵🇹👍🏽 https://t.co/EjLIZxp3Dm,0.0,0.0,0.0,1.0,92,15,1
509,Cristiano,06/15/2018,Vamos família!👍🏽🇵🇹 https://t.co/YjfMbdx8xN,0.0,0.0,0.0,1.0,91,15,1
510,Cristiano,06/14/2018,Celebrating World Blood Donor Day and the start of the World Cup! Feeling strong with my young blood donors team! R… https://t.co/ihAnq4wz7N,0.8436,0.323,0.0,0.677,90,17,1
511,Cristiano,06/14/2018,"I’m so glad I went for it - it was the greatest goal I’ve ever scored.
Believe. #justdoit @nikefootball https://t.co/iSFRsSW4nc",0.8173,0.319,0.0,0.681,89,17,1
512,Cristiano,06/13/2018,"In my mind, there’s only one winner.
 
Believe. #justdoit @nikefootball https://t.co/7Z1btfgSHI",0.5859,0.275,0.0,0.725,88,18,1
513,Cristiano,06/10/2018,Sonhar é humano …. e somos do tamanho dos nossos sonhos! @MEOpt https://t.co/8SM7UQW8Op,0.0,0.0,0.0,1.0,87,20,1
514,Cristiano,06/10/2018,🇵🇹💪🏽😜 https://t.co/7jTQVbgrR7,0.0,0.0,0.0,1.0,86,21,1
515,Cristiano,06/09/2018,Guess who’s back on the cover of @EASPORTSFIFA! 😉 #FIFA19 #ChampionsRise 🎮⚽️🏆 https://t.co/7jb1euX5Fu,0.0,0.0,0.0,1.0,85,21,1
516,Cristiano,06/09/2018,"Time to pack!
Let’s do it, team! ⚽
 
#AmericanTourister #BringBackMore https://t.co/chjLBaU4tc",0.0,0.0,0.0,1.0,84,22,1
517,Cristiano,06/09/2018,Good morning🇵🇹😜 https://t.co/ZoVWW8Xk5B,0.4404,0.592,0.0,0.408,83,22,1
518,Cristiano,06/08/2018,Unidos 🇵🇹👌 https://t.co/RQljR0ShqR,0.0,0.0,0.0,1.0,82,23,1
519,Cristiano,06/07/2018,"When you believe you achieve.
@nikefootball #nikefootball #JustDoIt https://t.co/ptLV2VzhMx",0.0,0.0,0.0,1.0,81,24,1
520,Cristiano,06/27/2018,"High @sleepscore. ✅
Game day ready. ✅  
Try out this new app today! 
https://t.co/bcfa1BItoD #WhatsYourSleepScore https://t.co/dwmu9lnVqj",0.4199,0.117,0.0,0.883,80,3,1
521,Cristiano,06/27/2018,"Happy to launch my new #Mercurial Chapter 6 Edição Especial that celebrate 85 goals for 🇵🇹⚽️👍🏽
Coming soon at… https://t.co/UQ6aPURYXz",0.8126,0.303,0.0,0.697,79,4,1
522,Cristiano,06/25/2018,Objectivo cumprido. Unidos e focados para os oitavos de final. Vamos Portugal💪🏽🇵🇹 https://t.co/fEdKbFB9X8,0.0,0.0,0.0,1.0,78,5,1
523,Cristiano,06/24/2018,Mood👌🇵🇹💯 https://t.co/q43fbu6jsJ,0.0,0.0,0.0,1.0,77,6,1
524,Cristiano,06/24/2018,"Leaving home at 12 was the hardest thing I ever did... but I believed.
Believe. #justdoit @nikefootball https://t.co/9ZWsz95CAz",0.0,0.0,0.0,1.0,76,7,1
525,Cristiano,06/22/2018,🇵🇹 https://t.co/Awb3DLFAib,0.0,0.0,0.0,1.0,75,9,1
526,Cristiano,06/20/2018,Vitória importante. Continuamos focados no nosso objectivo.⚽️🇵🇹 https://t.co/tceQUIEfFO,-0.296,0.0,0.239,0.761,74,10,1
527,Cristiano,06/19/2018,"WHEN I TALK TO THE BALL, IT LISTENS.
 
BELIEVE. #JUSTDOIT @NIKEFOOTBALL https://t.co/gUSFBj26b8",0.0,0.0,0.0,1.0,73,12,1
528,Cristiano,06/16/2018,Feliz por ter sido eleito o melhor em campo. Bom trabalho de equipa!🇵🇹👍🏽 https://t.co/EjLIZxp3Dm,0.0,0.0,0.0,1.0,72,15,1
529,Cristiano,06/15/2018,Vamos família!👍🏽🇵🇹 https://t.co/YjfMbdx8xN,0.0,0.0,0.0,1.0,71,15,1
530,Cristiano,06/14/2018,Celebrating World Blood Donor Day and the start of the World Cup! Feeling strong with my young blood donors team! R… https://t.co/ihAnq4wz7N,0.8436,0.323,0.0,0.677,70,17,1
531,Cristiano,06/14/2018,"I’m so glad I went for it - it was the greatest goal I’ve ever scored.
Believe. #justdoit @nikefootball https://t.co/iSFRsSW4nc",0.8173,0.319,0.0,0.681,69,17,1
532,Cristiano,06/13/2018,"In my mind, there’s only one winner.
 
Believe. #justdoit @nikefootball https://t.co/7Z1btfgSHI",0.5859,0.275,0.0,0.725,68,18,1
533,Cristiano,06/10/2018,Sonhar é humano …. e somos do tamanho dos nossos sonhos! @MEOpt https://t.co/8SM7UQW8Op,0.0,0.0,0.0,1.0,67,20,1
534,Cristiano,06/10/2018,🇵🇹💪🏽😜 https://t.co/7jTQVbgrR7,0.0,0.0,0.0,1.0,66,21,1
535,Cristiano,06/09/2018,Guess who’s back on the cover of @EASPORTSFIFA! 😉 #FIFA19 #ChampionsRise 🎮⚽️🏆 https://t.co/7jb1euX5Fu,0.0,0.0,0.0,1.0,65,21,1
536,Cristiano,06/09/2018,"Time to pack!
Let’s do it, team! ⚽
 
#AmericanTourister #BringBackMore https://t.co/chjLBaU4tc",0.0,0.0,0.0,1.0,64,22,1
537,Cristiano,06/09/2018,Good morning🇵🇹😜 https://t.co/ZoVWW8Xk5B,0.4404,0.592,0.0,0.408,63,22,1
538,Cristiano,06/08/2018,Unidos 🇵🇹👌 https://t.co/RQljR0ShqR,0.0,0.0,0.0,1.0,62,23,1
539,Cristiano,06/07/2018,"When you believe you achieve.
@nikefootball #nikefootball #JustDoIt https://t.co/ptLV2VzhMx",0.0,0.0,0.0,1.0,61,24,1
540,Cristiano,06/06/2018,Ready 🇵🇹👌 https://t.co/8jwT3lbaAl,0.3612,0.556,0.0,0.444,60,24,1
541,Cristiano,06/06/2018,I’m bringing together some of the coolest heroes on the planet for my very own Super-Team. Stay tuned for… https://t.co/NjxkGECGSV,0.5106,0.148,0.0,0.852,59,25,1
542,Cristiano,06/05/2018,Os meus bebés Eva e Mateo cumprem hoje o seu primeiro aniversário! Parabéns meus queridos filhos!👏🏽🎂😘😘 https://t.co/BZuLX0OkH2,0.0,0.0,0.0,1.0,58,26,1
543,Cristiano,06/04/2018,The world is watching. Let’s go to work #HerbalifeNutrition #BehindTheResults #sponsored https://t.co/HSPjsRJ7JK,0.0,0.0,0.0,1.0,57,27,1
544,Cristiano,06/02/2018,Vencedores 👌🏆 https://t.co/SN3oNC8xLY,0.0,0.0,0.0,1.0,56,29,1
545,Cristiano,06/01/2018,"Never finished 🇵🇹 ⚽ 💪

Shop my latest #Mercurial in my personal store at https://t.co/E2zLOUFGP6 #Nike… https://t.co/DUgODwkruM",0.0,0.0,0.0,1.0,55,29,1
546,Cristiano,05/31/2018,"Are you donating blood and plasma regularly? Guess who could be next to you next time you donate!☝🏼☝🏼 BE THE 1. 
Sa… https://t.co/AjD0DANeyT",0.0,0.0,0.0,1.0,54,31,1
547,Cristiano,05/29/2018,Família. Momentos inesquecíveis 💪🏽❤️ https://t.co/d9wa3tcFnb,0.0,0.0,0.0,1.0,53,32,1
548,Cristiano,05/28/2018,🏆❤️ https://t.co/cNVIXvzpvk,0.0,0.0,0.0,1.0,52,33,1
549,Cristiano,05/28/2018,História 🌎🏆 https://t.co/vhAitaP2Aw,0.0,0.0,0.0,1.0,51,34,1
550,Cristiano,05/27/2018,🏆🏆🏆🏆🏆 https://t.co/5MhvvArz1b,0.0,0.0,0.0,1.0,50,34,1
551,Cristiano,05/26/2018,"Believe It Done. #JustDoIt
--
#Nike #NikeFootball #NikeSoccer https://t.co/HJSlxDRJI0",0.0,0.0,0.0,1.0,49,35,1
552,Cristiano,05/24/2018,"If you believe, why not?
#NIKEFOOTBALL #NIKESOCCER #MERCURIAL #BORNMERCURIAL #JUSTDOIT https://t.co/p0CnaLz5EH",0.0,0.0,0.0,1.0,48,37,1
553,Cristiano,05/24/2018,A caminho de Kiev 👌✈️ https://t.co/2s6bxDfov1,0.0,0.0,0.0,1.0,47,38,1
554,Cristiano,05/23/2018,Don’t miss my sisters Elma Aveiro e @KatiaAveiro at Madeira Fashion Weekend on June 2 and 3! The party goes on at… https://t.co/BvspSy3SBg,0.3382,0.127,0.068,0.805,46,38,1
555,Cristiano,05/23/2018,My perfect shoes for the gym.💪 #Nike #Niketraining @niketraining https://t.co/qqtYbR1lDF,0.5719,0.291,0.0,0.709,45,38,1
556,Cristiano,05/23/2018,Can’t wait to work with @Herbalife Nutrition for another 3 years! Proud to call them my partner in performance… https://t.co/2zehRd4266,0.5255,0.159,0.0,0.841,44,38,1
557,Cristiano,05/22/2018,Good morning ☀️ ☀️ ☀️ ☀️ https://t.co/MTAHJKerh8,0.4404,0.326,0.0,0.674,43,40,1
558,Cristiano,05/19/2018,👌⚽️ https://t.co/meWZy2b9nM,0.0,0.0,0.0,1.0,42,42,1
559,Cristiano,05/18/2018,Paz e amor 💕 https://t.co/IUbJ7lOqNu,0.6124,0.5,0.0,0.5,41,43,1
560,Cristiano,05/18/2018,"We’ve made it last year in Funchal, let’s do it for Lisbon this year! 
Click here: https://t.co/PfvzZ5oaCJ vote ;)… https://t.co/YnYKGvoVP5",0.0,0.0,0.0,1.0,40,44,1
561,Cristiano,05/17/2018,Pleased with this great partnership with #egyptiansteel @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/4h4OHy365u,0.7906,0.467,0.0,0.533,39,44,1
562,Cristiano,05/17/2018,⚽️ https://t.co/OXizqFk0PS,0.0,0.0,0.0,1.0,38,45,1
563,Cristiano,05/16/2018,"Muito contente por anunciar o gesto do meu amigo @enriqueiglesias em doar 7⃣% das receitas do concerto em Lisboa,ao… https://t.co/R3Hy08T6gZ",0.0,0.0,0.0,1.0,37,46,1
564,Cristiano,05/15/2018,👌 https://t.co/uTmxndlUJi,0.7297,0.86,0.0,0.14,36,46,1
565,Cristiano,05/12/2018,Back on track 👌👋💪 https://t.co/WkhDmp8rAZ,0.0,0.0,0.0,1.0,35,50,1
566,Cristiano,05/05/2018,"My thoughts and prayers are with you, my dear friend. Be strong, Boss! https://t.co/kmih28Xpsq",0.8553,0.461,0.0,0.539,34,56,1
567,Cristiano,05/04/2018,"Madeira Island, the place where I was born, is nominated for Europes’s Leading Island Destination! Let’s all vote?… https://t.co/XuwXKOpcmb",0.0,0.0,0.0,1.0,33,57,1
568,Cristiano,05/03/2018,Ready for Russia? The FIFA #WorldCup comes to #FIFA18 on May 29th 🎮👌 @easportsfifa https://t.co/42DLu8MXWN https://t.co/T1VbAdifja,0.3612,0.143,0.0,0.857,32,58,1
569,Cristiano,05/01/2018,Final 👌 https://t.co/A0xnTPUPKH,0.7297,0.754,0.0,0.246,31,60,1
570,Cristiano,04/30/2018,"The perfect boot for my biggest matches. ⚽ 💪
Get yours on https://t.co/Td9BJOXwaj. #Mercurial #Nikefootball https://t.co/yU9dTFXuHo",0.5719,0.179,0.0,0.821,30,62,1
571,Cristiano,04/29/2018,Soon UCL ⚽️ https://t.co/BsVWt5toQw,0.0,0.0,0.0,1.0,29,63,1
572,Cristiano,04/25/2018,Vamos equipo!👍🏽 https://t.co/73bMhzwxEk,0.0,0.0,0.0,1.0,28,66,1
573,Cristiano,04/21/2018,Chill in my hotel with my baby❤️ https://t.co/ySPQ9BP566,0.0,0.0,0.0,1.0,27,70,1
574,Cristiano,04/20/2018,Relaxing 👌 https://t.co/fcFt2AGsBH,0.8531,0.903,0.0,0.097,26,72,1
575,Cristiano,04/16/2018,⚽️👀 https://t.co/1wY275ywgr,0.0,0.0,0.0,1.0,25,76,1
576,Cristiano,04/14/2018,O Cristiano foi o melhor marcador da escola! Parabéns filho!👏🏽🔝👌🏽 https://t.co/pRTxLdkxNO,0.0,0.0,0.0,1.0,24,78,1
577,Cristiano,04/14/2018,Congratulations @egyptiansteel for the opening in “Al Ain Al Sokhna”using the newest eco-friendly technology in the… https://t.co/6Jrk1sozcK,0.5994,0.196,0.0,0.804,23,78,1
578,Cristiano,04/13/2018,Please support @able2uk today as the disabled awareness organisation celebrates its 17th anniversary #able2uk,0.8271,0.442,0.0,0.558,22,79,1
579,Cristiano,04/12/2018,Vamos equipo!!👍🏽 https://t.co/6v0jEZaX8T,0.0,0.0,0.0,1.0,21,80,1
580,Cristiano,04/09/2018,👌 https://t.co/bTFbcvVFhw,0.7297,0.86,0.0,0.14,20,83,1
581,Cristiano,04/06/2018,"Preparing my suitcase for a new trip!  Which colors look best on me?
Travel in style with #AmericanTourister… https://t.co/dHbNDGIVQx",0.6696,0.209,0.0,0.791,19,85,1
582,Cristiano,04/03/2018,Vamos equipo!👍🏽⚽️⚽️⚽️ https://t.co/NXoulxYVjU,0.0,0.0,0.0,1.0,18,88,1
583,Cristiano,04/02/2018,UCL⚽️ https://t.co/FmU9tDJCzC,0.0,0.0,0.0,1.0,17,89,1
584,Cristiano,04/01/2018,Feliz Páscoa!🐣 https://t.co/l77dlVmyhR,0.0,0.0,0.0,1.0,16,90,1
585,Cristiano,03/29/2018,Double trouble ;p @cr7underwear https://t.co/1HGbZRwrPB,-0.4019,0.0,0.403,0.597,15,93,1
586,Cristiano,03/24/2018,Results don’t happen overnight. It takes daily commitment. Watch my #BehindTheResults video with #HerbalifeNutrition https://t.co/1jwQxJIfmv,0.3818,0.157,0.0,0.843,14,98,1
587,Cristiano,03/24/2018,🇵🇹 https://t.co/VetQvKxFAs,0.0,0.0,0.0,1.0,13,99,1
588,Cristiano,03/22/2018,🇵🇹 https://t.co/b0SUaPwbdU,0.0,0.0,0.0,1.0,12,101,1
589,Cristiano,03/21/2018,🇵🇹 https://t.co/vknrvyNRW1,0.0,0.0,0.0,1.0,11,101,1
590,Cristiano,03/20/2018,"Fight as one, rise together !⚽
The new @Portugal National Team Collection, available on
March 23rd on… https://t.co/jrCUzseIWh",-0.4389,0.0,0.145,0.855,10,103,1
591,Cristiano,03/19/2018,⚽️7 https://t.co/rvYAhaDLN7,0.0,0.0,0.0,1.0,9,104,1
592,Cristiano,03/18/2018,Vamos Equipo!👍🏽💪🏽 https://t.co/8BTu6Fwsvw,0.0,0.0,0.0,1.0,8,104,1
593,Cristiano,03/17/2018,😂😂 https://t.co/mcoAIPPWgm,0.0,0.0,0.0,1.0,7,105,1
594,Cristiano,03/17/2018,"Dedicated SINCE the Beginning. #BornMercurial
Get THE Mercurial superFly 360 now at https://t.co/pzHBG6y9o5 https://t.co/497HZTdNeB",0.4588,0.188,0.0,0.812,6,106,1
595,Cristiano,03/15/2018,"Hola Madrid,
we are on the way! #pestana #pestanacr7 #cr7 #2019 #pestanacr7madrid #spain #madrid https://t.co/Z94V4BaVba",0.0,0.0,0.0,1.0,5,107,1
596,Cristiano,03/14/2018,⚽️ https://t.co/LcWYOyOR0m,0.0,0.0,0.0,1.0,4,109,1
597,Cristiano,03/13/2018,Be strong. Have faith. Never give up.  #7WordsForSyria @SavetheChildren https://t.co/WjGltzXhSV,0.7269,0.433,0.0,0.567,3,110,1
598,Cristiano,03/12/2018,Still legendary together. 10 years and counting. #ClearMen #WorldNo1MenShampoo https://t.co/9n5Ccwy3DE,0.0,0.0,0.0,1.0,2,110,1
599,Cristiano,03/11/2018,That feeling when you reach your goal 💪 See how @herbalife is helping people achieve their goals… https://t.co/UG2amgrD7V,0.4215,0.231,0.0,0.769,1,111,1
600,jtimberlake,06/30/2018,"RT @ComplexSneakers: .@JTimberlake shows off multiple ""Air Higher"" Air Jordan 3 JTH options. https://t.co/93q96tGdA8",0.0,0.0,0.0,1.0,100,1,1
601,jtimberlake,06/24/2018,RT @TheSinnerUSA: A performance you won't forget. Consider @JessicaBiel for Outstanding Lead Actress in a Limited Series or Movie. #TheSinn…,0.5812,0.251,0.084,0.665,99,7,1
602,jtimberlake,06/15/2018,Bwahahaha! My hero. https://t.co/Fy6Xyheti4,0.5983,0.565,0.0,0.435,98,15,1
603,jtimberlake,06/15/2018,"Yoooooo! “Right there, right there!” https://t.co/hiSH4bOuBW",0.0,0.0,0.0,1.0,97,15,1
604,jtimberlake,06/15/2018,"Young yellow beanie vibes... lol

🙌 https://t.co/ASAjEUwE6r",0.4215,0.286,0.0,0.714,96,15,1
605,jtimberlake,06/15/2018,👀 https://t.co/vzBHtE1Mlr,0.0,0.0,0.0,1.0,95,15,1
606,jtimberlake,06/13/2018,Thank you guys for nominating Say Something for a surfboard! We’re honored. Vote here ✔️ https://t.co/tSUgerlkyK… https://t.co/58wL5mRRrp,0.7644,0.292,0.0,0.708,94,17,1
607,jtimberlake,06/09/2018,"RT @NBCSports: Hey @jimmyfallon, who do you want to win @BelmontStakes?

Also... what’s your favorite @jtimberlake album? 😂 https://t.co/xg…",0.885,0.381,0.059,0.56,93,21,1
608,jtimberlake,06/07/2018,GET’M PUFF!!! 💯💯💯 https://t.co/ABKveClsXG,0.0,0.0,0.0,1.0,92,23,1
609,jtimberlake,06/06/2018,"Hey man, when someone tells you they’ll make a drink based on a fake (but very real) fruit you made up…you just don… https://t.co/GVyNrVGGX3",-0.4767,0.0,0.129,0.871,91,24,1
610,jtimberlake,06/04/2018,2 JT’s and a Wanamaker! 🙌 https://t.co/DzsoMSaaN8,0.0,0.0,0.0,1.0,90,26,1
611,jtimberlake,06/04/2018,Thank you to Philly for helping us wrap up the last show of the first leg of #MOTWTOUR. We’re taking a little break… https://t.co/tuBCN4kGCp,0.5719,0.183,0.0,0.817,89,27,1
612,jtimberlake,06/03/2018,Last chance! https://t.co/KWHICooMfC,0.3164,0.534,0.0,0.466,88,27,1
613,jtimberlake,05/28/2018,🥃 @swish41 https://t.co/jq2YY2ig4z,0.0,0.0,0.0,1.0,87,33,1
614,jtimberlake,05/27/2018,"TEXAS STRONG

https://t.co/wGcSWAVO6X https://t.co/6Vbs2k537G",0.6166,0.573,0.0,0.427,86,34,1
615,jtimberlake,05/26/2018,"RT @JJWatt: Cheers to good times with great friends and the beautiful city of Houston.  
@jtimberlake https://t.co/93a6j6cL70",0.9524,0.588,0.0,0.412,85,35,1
616,jtimberlake,05/25/2018,"RT @brkicks: ""DETAILS"" @jtimberlake @virgilabloh https://t.co/zLFWwvLIs0",0.0,0.0,0.0,1.0,84,36,1
617,jtimberlake,05/25/2018,".@JJWatt bro, you could really use a trip to the gym. Congrats to the 🚀!!! 

https://t.co/7v3e1XqgpX https://t.co/QBAgasoau0",0.6458,0.222,0.0,0.778,83,36,1
618,jtimberlake,05/22/2018,Google’s having a rough night. @SHAQ @NBAonTNT https://t.co/ehqGOxFeM5,0.0,0.0,0.0,1.0,82,40,1
619,jtimberlake,05/21/2018,Why is the net already bracing for that dunk?!?! 😂 https://t.co/8ItjY7SNpq,0.5919,0.241,0.097,0.662,81,40,1
620,jtimberlake,06/30/2018,"RT @ComplexSneakers: .@JTimberlake shows off multiple ""Air Higher"" Air Jordan 3 JTH options. https://t.co/93q96tGdA8",0.0,0.0,0.0,1.0,80,1,1
621,jtimberlake,06/24/2018,RT @TheSinnerUSA: A performance you won't forget. Consider @JessicaBiel for Outstanding Lead Actress in a Limited Series or Movie. #TheSinn…,0.5812,0.251,0.084,0.665,79,7,1
622,jtimberlake,06/15/2018,Bwahahaha! My hero. https://t.co/Fy6Xyheti4,0.5983,0.565,0.0,0.435,78,15,1
623,jtimberlake,06/15/2018,"Yoooooo! “Right there, right there!” https://t.co/hiSH4bOuBW",0.0,0.0,0.0,1.0,77,15,1
624,jtimberlake,06/15/2018,"Young yellow beanie vibes... lol

🙌 https://t.co/ASAjEUwE6r",0.4215,0.286,0.0,0.714,76,15,1
625,jtimberlake,06/15/2018,👀 https://t.co/vzBHtE1Mlr,0.0,0.0,0.0,1.0,75,15,1
626,jtimberlake,06/13/2018,Thank you guys for nominating Say Something for a surfboard! We’re honored. Vote here ✔️ https://t.co/tSUgerlkyK… https://t.co/58wL5mRRrp,0.7644,0.292,0.0,0.708,74,17,1
627,jtimberlake,06/09/2018,"RT @NBCSports: Hey @jimmyfallon, who do you want to win @BelmontStakes?

Also... what’s your favorite @jtimberlake album? 😂 https://t.co/xg…",0.885,0.381,0.059,0.56,73,21,1
628,jtimberlake,06/07/2018,GET’M PUFF!!! 💯💯💯 https://t.co/ABKveClsXG,0.0,0.0,0.0,1.0,72,23,1
629,jtimberlake,06/06/2018,"Hey man, when someone tells you they’ll make a drink based on a fake (but very real) fruit you made up…you just don… https://t.co/GVyNrVGGX3",-0.4767,0.0,0.129,0.871,71,24,1
630,jtimberlake,06/04/2018,2 JT’s and a Wanamaker! 🙌 https://t.co/DzsoMSaaN8,0.0,0.0,0.0,1.0,70,26,1
631,jtimberlake,06/04/2018,Thank you to Philly for helping us wrap up the last show of the first leg of #MOTWTOUR. We’re taking a little break… https://t.co/tuBCN4kGCp,0.5719,0.183,0.0,0.817,69,27,1
632,jtimberlake,06/03/2018,Last chance! https://t.co/KWHICooMfC,0.3164,0.534,0.0,0.466,68,27,1
633,jtimberlake,05/28/2018,🥃 @swish41 https://t.co/jq2YY2ig4z,0.0,0.0,0.0,1.0,67,33,1
634,jtimberlake,05/27/2018,"TEXAS STRONG

https://t.co/wGcSWAVO6X https://t.co/6Vbs2k537G",0.6166,0.573,0.0,0.427,66,34,1
635,jtimberlake,05/26/2018,"RT @JJWatt: Cheers to good times with great friends and the beautiful city of Houston.  
@jtimberlake https://t.co/93a6j6cL70",0.9524,0.588,0.0,0.412,65,35,1
